51.911129	10.421297
51.91119	10.421686
51.911082	10.421985
51.911063	10.422008
51.911183	10.42183
51.91115	10.42177
51.911211	10.421373
51.91116	10.421762
51.910065	10.421954
51.911206	10.421713
51.911196	10.421796
51.911178	10.421773
51.910868	10.4216
51.911198	10.421651
51.911127	10.42184
51.910818	10.421873
51.91113	10.42181
51.911119	10.421367
51.911118	10.421365
51.911106	10.421404
51.911119	10.421328
51.91118	10.42177
51.91116	10.421787
51.911121	10.421397
51.911088	10.421455
51.911222	10.42173
51.911208	10.421749
51.911275	10.421577
51.911226	10.421668
51.911129	10.421879
51.910975	10.421991
51.911178	10.421724
51.911123	10.421698
51.911169	10.421358
51.911131	10.421383
51.911013	10.421664
51.910992	10.421985
51.911192	10.421722
51.911109	10.421651
51.911167	10.421845
51.911098	10.421845
51.911143	10.421794
51.911178	10.421767
51.911191	10.421754
51.911183	10.42177
51.911225	10.421742
51.911157	10.421744
51.911192	10.421756
51.911231	10.421552
51.91113	10.421847
51.911262	10.421528
51.911199	10.421769
51.911162	10.42181
51.911132	10.421374
51.911159	10.42138
51.911177	10.42178
51.911232	10.421772
51.911006	10.421291
51.911115	10.421397
51.911143	10.421773
51.911169	10.421753
51.911163	10.421788
51.91118	10.421789
51.911246	10.421615
51.911198	10.42171
51.911201	10.421739
51.910965	10.421989
51.911239	10.421588
51.911026	10.422027
51.911018	10.421712
51.910979	10.422048
51.911148	10.4214
51.911102	10.421736
51.91119	10.421786
51.911183	10.421811
51.910589	10.421454
51.911179	10.421764
51.910991	10.421998
51.90996	10.421399
51.910974	10.421971
51.911168	10.42178
51.911131	10.421899
51.911028	10.422055
51.911066	10.421935
51.911077	10.421939
51.911181	10.421762
51.911199	10.421765
51.911185	10.421679
51.911182	10.421709
51.911236	10.421577
51.911224	10.421385
51.911166	10.421341
51.911121	10.421857
51.911121	10.421864
51.911125	10.421882
51.910986	10.421668
51.910976	10.422039
51.91017	10.422121
51.911152	10.421738
51.911213	10.421777
51.910676	10.422497
51.910946	10.421414
51.911176	10.421739
51.911178	10.421757
51.910989	10.422034
51.911191	10.421722
51.911201	10.421682
51.91108	10.421489
51.911197	10.42176
51.911206	10.421747
51.911103	10.421299
51.911042	10.421702
51.911195	10.42175
51.911183	10.421764
51.911219	10.421794
51.911219	10.421787
51.911123	10.421349
51.9112		10.421709
51.911197	10.421772
51.911145	10.421757
51.911168	10.42176
51.911169	10.421704
51.911202	10.42174
51.911201	10.42174
51.91114	10.42174
51.911137	10.421749
51.911173	10.421378
51.911127	10.421518
51.910971	10.421973
51.911129	10.421759
51.91115	10.421809
51.91091	10.421197
51.911192	10.421402
51.911126	10.421369
51.911075	10.421382
51.911184	10.421796
51.911202	10.421801
51.911014	10.422013
51.911137	10.421838
51.911138	10.421837
51.911211	10.421735
51.911218	10.421731
51.910563	10.422414
51.911162	10.421834
51.911126	10.421888
51.911211	10.421605
51.911185	10.421385
51.911211	10.421664
51.911211	10.421665
51.911265	10.421593
51.911136	10.421867
51.91097	10.421702
51.911227	10.421692
51.911138	10.42135
51.910889	10.421565
51.911123	10.421446
51.911191	10.421757
51.911216	10.421733
51.911189	10.421754
51.911189	10.421751
51.910976	10.42167
51.910976	10.421669
51.911185	10.421731
51.911004	10.421235
51.911166	10.421823
51.911108	10.421926
51.910801	10.421871
51.911191	10.421822
51.911164	10.421823
51.911166	10.421822
51.911201	10.42175
51.911192	10.421713
51.910677	10.42237
51.910982	10.421153
51.911187	10.42175
51.911177	10.421798
51.911126	10.421875
51.911167	10.421779
51.911159	10.421748
51.911269	10.421743
51.911179	10.4217
51.911179	10.421721
51.911196	10.42177
51.911144	10.421846
51.911175	10.421738
51.911213	10.4217
51.911209	10.421726
51.911171	10.421768
51.911169	10.421776
51.9112		10.421728
51.911159	10.421705
51.910969	10.421687
51.911182	10.421328
51.91075	10.422398
51.910543	10.422452
51.911144	10.421886
51.911144	10.421887
51.911146	10.421814
51.911252	10.421564
51.91117	10.421835
51.911251	10.421787
51.911207	10.421712
51.911206	10.421711
51.911183	10.421833
51.911181	10.421836
51.911217	10.421728
51.911212	10.421695
51.911164	10.421819
51.911209	10.42176
51.911181	10.421803
51.911188	10.421765
51.911149	10.421852
51.911148	10.421761
51.91118	10.42176
51.91119	10.421765
51.911207	10.421749
51.911195	10.421744
51.911225	10.421718
51.911153	10.421812
51.911021	10.422045
51.91119	10.421746
51.911191	10.421824
51.911154	10.421389
51.911188	10.421794
51.911119	10.421891
51.910991	10.422021
51.910975	10.421716
51.911032	10.42171
51.911186	10.421744
51.911177	10.421755
51.911169	10.421765
51.91114	10.421767
51.911091	10.421723
51.91123	10.421763
51.911158	10.421745
51.91115	10.421386
51.911125	10.421397
51.911044	10.42144
51.911089	10.421513
51.91118	10.421778
51.911097	10.421352
51.911122	10.421307
51.911184	10.421411
51.911187	10.421786
51.911204	10.42166
51.911027	10.421743
51.911143	10.421415
51.911239	10.421723
51.911043	10.421717
51.911223	10.421683
51.911206	10.421666
51.911213	10.421764
51.91097	10.421962
51.910783	10.421215
51.911221	10.421731
51.911165	10.421789
51.911159	10.421811
51.911314	10.421735
51.911173	10.421749
51.911209	10.421745
51.911174	10.421733
51.911207	10.421674
51.911207	10.421675
51.911194	10.421732
51.910959	10.421993
51.911187	10.421751
51.911203	10.421785
51.911046	10.422007
51.911169	10.421719
51.911147	10.421765
51.911134	10.421372
51.911168	10.421396
51.91101	10.422056
51.911182	10.421777
51.911123	10.421869
51.9112		10.421802
51.911182	10.4218
51.911163	10.421824
51.910534	10.421593
51.911062	10.422027
51.911209	10.421378
51.911187	10.421815
51.911134	10.421796
51.911146	10.421844
51.911097	10.421202
51.911208	10.421427
51.911165	10.421626
51.911156	10.421396
51.911214	10.42172
51.911041	10.421715
51.911191	10.421797
51.911158	10.42183
51.910437	10.421703
51.911151	10.421793
51.911155	10.421807
51.910997	10.422024
51.911212	10.421671
51.911111	10.421935
51.911024	10.42199
51.911195	10.421724
51.911183	10.421748
51.911172	10.421743
51.911206	10.421725
51.91121	10.42176
51.911187	10.421713
51.911236	10.421732
51.911155	10.421852
51.911168	10.421831
51.91118	10.421843
51.911222	10.421779
51.911211	10.421767
51.911157	10.421819
51.911161	10.421798
51.911152	10.421663
51.911161	10.421764
51.911249	10.421603
51.911083	10.421925
51.911119	10.421774
51.911169	10.421671
51.911173	10.421665
51.91111	10.421386
51.911116	10.421388
51.911071	10.421336
51.911178	10.421749
51.910981	10.421721
51.911182	10.421737
51.911166	10.421773
51.911205	10.421606
51.911194	10.421694
51.911304	10.421608
51.911207	10.421737
51.911207	10.421743
51.911113	10.421935
51.911228	10.42141
51.910986	10.421942
51.911095	10.421524
51.911167	10.421742
51.911109	10.421878
51.911209	10.421702
51.911164	10.421366
51.910998	10.421997
51.911199	10.421755
51.910967	10.421931
51.911193	10.421377
51.91117	10.421405
51.911168	10.421344
51.911195	10.421824
51.91103	10.422041
51.911154	10.421339
51.911056	10.42201
51.911164	10.421795
51.91119	10.421718
51.911042	10.422057
51.911198	10.421758
51.9112		10.421746
51.911009	10.421681
51.911106	10.421889
51.910735	10.421391
51.911139	10.421779
51.91114	10.421747
51.911073	10.421335
51.911193	10.421809
51.90994	10.421357
51.911164	10.42178
51.911163	10.421811
51.911221	10.421711
51.911188	10.421347
51.911223	10.421678
51.911164	10.421792
51.911003	10.421525
51.911156	10.4218
51.91115	10.421371
51.911209	10.421686
51.911275	10.421532
51.911165	10.421786
51.911163	10.421778
51.911197	10.421757
51.91117	10.421832
51.911046	10.421725
51.911245	10.421686
51.910978	10.421687
51.911151	10.421813
51.911153	10.4218
51.911198	10.421754
51.91062	10.421496
51.911087	10.421455
51.911157	10.421395
51.911154	10.421393
51.911191	10.421659
51.911193	10.421702
51.911178	10.421777
51.911144	10.421836
51.911145	10.421841
51.911152	10.421766
51.911013	10.421987
51.91115	10.421743
51.911212	10.421744
51.911205	10.421681
51.911115	10.421844
51.911129	10.421799
51.911125	10.42138
51.911025	10.421754
51.911199	10.421793
51.911282	10.421622
51.911167	10.421816
51.911186	10.421803
51.911055	10.421664
51.911089	10.421744
51.910994	10.422014
51.911183	10.42179
51.911196	10.42175
51.91119	10.421742
51.911197	10.421752
51.911049	10.42199
51.911187	10.421711
51.911158	10.421348
51.911111	10.421355
51.911068	10.421346
51.911208	10.421772
51.911207	10.421773
51.91121	10.42177
51.911152	10.421769
51.910851	10.42187
51.909942	10.421391
51.911214	10.421753
51.911196	10.421595
51.910984	10.42202
51.911053	10.421747
51.911097	10.421811
51.911113	10.421868
51.911167	10.421716
51.911195	10.421718
51.911129	10.421862
51.911219	10.421664
51.911218	10.421742
51.911152	10.421815
51.911082	10.421918
51.9111		10.421481
51.911198	10.421636
51.911153	10.421741
51.911165	10.421764
51.911177	10.421765
51.910987	10.422
51.911179	10.421783
51.911206	10.421754
51.911214	10.421778
51.91104	10.421341
51.910632	10.421442
51.911199	10.421748
51.911168	10.42181
51.910304	10.422098
51.910951	10.42197
51.911249	10.421693
51.911113	10.421879
51.911141	10.421806
51.911202	10.421707
51.9112		10.421738
51.911176	10.421785
51.910914	10.421557
51.91113	10.421408
51.911139	10.421406
51.91127	10.421511
51.911198	10.421639
51.911206	10.421773
51.911182	10.421763
51.911171	10.421753
51.911195	10.421765
51.911203	10.421749
51.910688	10.422442
51.911174	10.421766
51.910724	10.421762
51.911165	10.421716
51.911233	10.421691
51.911233	10.421709
51.91119	10.421752
51.911259	10.421557
51.911025	10.421757
51.910881	10.421704
51.911201	10.421749
51.911237	10.42164
51.911201	10.421738
51.911242	10.421623
51.911177	10.421796
51.911194	10.421634
51.911145	10.421834
51.911233	10.421669
51.910954	10.422009
51.911201	10.421801
51.910314	10.421962
51.910372	10.421875
51.911173	10.421734
51.911196	10.421718
51.910596	10.422439
51.911089	10.421274
51.911225	10.421721
51.911227	10.421721
51.911192	10.421698
51.911196	10.421707
51.911162	10.421699
51.911244	10.421606
51.911112	10.421434
51.911154	10.421433
51.911128	10.421434
51.911165	10.421803
51.911181	10.421778
51.911171	10.421844
51.910945	10.42196
51.911158	10.421813
51.911194	10.421714
51.911203	10.421703
51.910969	10.421965
51.910974	10.421932
51.911085	10.421928
51.911155	10.421443
51.911159	10.421422
51.911167	10.421412
51.911165	10.42141
51.911167	10.4218
51.911167	10.421801
51.910779	10.421193
51.911186	10.421485
51.911192	10.421489
51.911213	10.421123
51.911098	10.421324
51.911167	10.421421
51.910432	10.421697
51.910779	10.421223
51.911216	10.421746
51.911001	10.422031
51.911251	10.421545
51.910504	10.422477
51.91118	10.421725
51.910933	10.421935
51.910918	10.421579
51.911168	10.421818
51.910977	10.421339
51.911172	10.421792
51.911177	10.421803
51.911103	10.421363
51.911148	10.421723
51.911187	10.421784
51.910933	10.421962
51.911156	10.421731
51.911182	10.421762
51.911137	10.42183
51.911211	10.42165
51.911209	10.421351
51.911151	10.421353
51.911049	10.421997
51.911039	10.422104
51.911198	10.421703
51.911224	10.421691
51.911197	10.421591
51.911183	10.421596
51.911176	10.421797
51.911215	10.421793
51.911218	10.421751
51.911105	10.421488
51.911231	10.421655
51.911224	10.421667
51.910256	10.422402
51.911156	10.421378
51.911176	10.421825
51.911186	10.421797
51.910827	10.421156
51.910928	10.421646
51.910971	10.421657
51.910668	10.422385
51.910798	10.422461
51.911238	10.421721
51.911223	10.421698
51.911206	10.421715
51.911174	10.421783
51.911174	10.421752
51.911165	10.421795
51.911188	10.421701
51.90996	10.421474
51.911157	10.421745
51.911177	10.421739
51.911162	10.421869
51.91104	10.421628
51.911003	10.422043
51.910972	10.422027
51.911186	10.421785
51.911135	10.421381
51.911156	10.421374
51.911225	10.421426
51.910965	10.42195
51.910257	10.422054
51.911133	10.421292
51.911036	10.421756
51.911192	10.42175
51.911232	10.421766
51.91119	10.421763
51.91121	10.421763
51.91098	10.421985
51.911149	10.421808
51.910796	10.421254
51.911156	10.42177
51.911149	10.421787
51.911029	10.421668
51.911049	10.421734
51.911059	10.421735
51.911145	10.421411
51.911153	10.421405
51.911217	10.421573
51.911206	10.421651
51.91123	10.421647
51.91116	10.421798
51.910859	10.421437
51.910815	10.4214
51.911213	10.421743
51.911095	10.421955
51.911212	10.4217
51.911004	10.421715
51.91126	10.421571
51.91117	10.421727
51.910956	10.421952
51.910956	10.421992
51.91121	10.42172
51.911233	10.421625
51.91119	10.421328
51.911193	10.42134
51.911237	10.421726
51.911146	10.421375
51.911141	10.42136
51.911189	10.421385
51.910263	10.422076
51.911107	10.421305
51.911107	10.421307
51.910257	10.422094
51.910057	10.42219
51.911208	10.42169
51.911142	10.421362
51.911174	10.421794
51.911174	10.421803
51.911202	10.421767
51.91109	10.421502
51.911166	10.421789
51.9112		10.421371
51.911199	10.421711
51.911193	10.421705
51.911146	10.421851
51.911006	10.421708
51.911314	10.421688
51.910943	10.421961
51.91077	10.422475
51.911156	10.421303
51.911014	10.421632
51.910948	10.42147
51.911168	10.421819
51.911191	10.421825
51.910742	10.422432
51.910698	10.422375
51.911227	10.421596
51.911165	10.421732
51.911179	10.421623
51.91117	10.421673
51.911033	10.421661
51.911213	10.421709
51.911171	10.421709
51.911159	10.421337
51.911226	10.421653
51.911197	10.421714
51.910005	10.421809
51.911223	10.421652
51.911154	10.421741
51.911138	10.421836
51.911123	10.421892
51.911152	10.421752
51.9112		10.42174
51.911165	10.421726
51.911201	10.421767
51.911009	10.421742
51.911253	10.421594
51.911116	10.421399
51.9112		10.421747
51.911144	10.421838
51.91118	10.421781
51.911256	10.421575
51.911257	10.421592
51.911257	10.421606
51.911254	10.421618
51.911157	10.42139
51.911189	10.421408
51.910945	10.421459
51.911044	10.421755
51.911061	10.421361
51.911013	10.421733
51.91119	10.421788
51.911185	10.421741
51.910953	10.421975
51.910993	10.421509
51.911201	10.421763
51.910888	10.421657
51.911151	10.421767
51.91118	10.421763
51.9112		10.421756
51.911188	10.42139
51.911162	10.421852
51.91079	10.422487
51.911079	10.421264
51.910988	10.421703
51.911169	10.421708
51.911209	10.421763
51.911163	10.421839
51.911145	10.421824
51.910764	10.422454
51.910945	10.421684
51.911226	10.421768
51.911204	10.421785
51.911178	10.421774
51.911063	10.422035
51.911204	10.421793
51.911178	10.42177
51.911165	10.421791
51.911191	10.421694
51.911154	10.421365
51.911147	10.421381
51.911148	10.421788
51.911197	10.421688
51.911188	10.421709
51.911205	10.421747
51.910618	10.422455
51.910327	10.421997
51.910999	10.422026
51.910994	10.422026
51.910992	10.422031
51.911162	10.42175
51.911172	10.421731
51.910969	10.421677
51.911169	10.421775
51.911117	10.421371
51.911114	10.421386
51.910969	10.422025
51.911187	10.421426
51.911124	10.42136
51.910832	10.421871
51.910971	10.422002
51.911161	10.421792
51.910986	10.421997
51.911152	10.42144
51.911161	10.421419
51.91116	10.421416
51.911166	10.421364
51.911168	10.42139
51.911079	10.421584
51.911137	10.421911
51.911151	10.421511
51.911121	10.42137
51.911224	10.421641
51.911021	10.421751
51.910907	10.421605
51.911051	10.421686
51.911181	10.421739
51.911187	10.421753
51.911023	10.422045
51.911098	10.421361
51.911093	10.421387
51.91123	10.421756
51.911246	10.421747
51.911196	10.421759
51.911177	10.421364
51.911185	10.421366
51.911203	10.421698
51.910258	10.42201
51.911243	10.421599
51.911264	10.421648
51.911177	10.421793
51.911173	10.42176
51.911175	10.421769
51.911214	10.421673
51.91118	10.421755
51.911107	10.421455
51.911106	10.421455
51.91114	10.421366
51.911141	10.421367
51.910941	10.421971
51.911199	10.421783
51.911184	10.421821
51.911152	10.421765
51.911213	10.421355
51.911201	10.421603
51.911123	10.421329
